OrgId,IncidentId,AlertId,AlertTitle,Category,IncidentGrade,EntityType,EvidenceRole,IpAddress,Url,ApplicationId,City,Day,Year,Hour,Time
187,385,784,1,10,1,11,1,360606,160396,2251,10630,4,2024,21,30137
7,329,991,1136,9,1,8,1,968,160396,2251,10630,25,2024,17,24353
242,60636,116321,5,10,1,8,1,5765,160396,2251,10630,4,2024,17,24854
1015,36631,99805,2758,5,2,15,1,360606,160396,2251,10630,7,2024,22,31645
51,57430,295850,26,6,0,6,1,360606,160396,2251,10630,4,2024,0,930
60,381,9631,4143,7,1,11,0,360606,160396,2251,10630,11,2024,21,30628
3,79230,248037,2,1,0,15,1,360606,160396,2251,10630,12,2024,19,27316
156,93847,95360,1,10,0,19,1,360606,63198,2251,10630,3,2024,13,18420
31,180,214659,34946,7,0,11,0,360606,160396,2251,10630,7,2024,17,24584
801,94010,25192,210,5,0,1,0,360606,160396,2251,10630,13,2024,22,31480
476,355760,854994,0,10,1,5,1,360606,160396,2251,10630,13,2024,2,3757
0,115,320489,0,10,2,4,1,360606,160396,2251,10630,7,2024,8,10420
6,2906,1537068,230,10,0,20,0,360606,160396,2251,10630,5,2024,6,8093
28,70099,148562,1,10,2,10,1,360606,160396,2251,10630,11,2024,20,29291
10,1636,245,463,9,2,8,1,4022,160396,2251,10630,24,2024,3,4432
12,1931,1317,1318,9,0,8,1,7240,160396,2251,10630,27,2024,4,6134
0,89,1174030,0,10,2,20,0,360606,160396,2251,10630,8,2024,0,655
6,2480,1327,173,9,0,8,1,25378,160396,2251,10630,27,2024,8,10348
23,171,523228,6,10,2,4,1,360606,160396,2251,10630,5,2024,4,5608
155,489,1349017,6,10,2,20,0,360606,160396,2251,10630,2,2024,0,1000
30,91619,64614,14640,7,1,11,0,360606,160396,2251,10630,12,2024,0,486
850,6119,1099126,445,11,2,20,0,360606,160396,2251,10630,11,2024,10,13905
10,152,181,70,9,2,8,1,1118,160396,2251,10630,26,2024,10,13493
336,50449,93942,1,10,0,19,1,360606,154813,2251,10630,3,2024,12,16033
47,942,3971,29,1,1,19,1,360606,1149,2251,10630,15,2024,8,10779
54,1148,143183,483,16,2,6,1,360606,160396,2251,10630,12,2024,22,32723
0,594,518230,0,10,2,4,1,360606,160396,2251,10630,9,2024,11,15060
0,495,85974,6,10,2,4,1,360606,160396,2251,10630,8,2024,16,21885
342,61691,243808,19,10,0,11,1,360606,160396,2251,10630,11,2024,20,29022
47,1966,4934,29,1,1,19,1,360606,464,2251,10630,7,2024,20,29663
3,69497,88127,137,16,0,20,0,360606,160396,2251,10630,5,2024,14,19506
819,37034,302334,8,10,0,12,0,360606,160396,2251,10630,10,2024,14,19200
22,337,181306,3,10,2,8,1,2414,160396,2251,10630,11,2024,0,1217
242,34772,20876,5,10,1,10,1,360606,160396,2251,10630,12,2024,15,20688
84,221898,113330,1892,7,2,8,1,619,160396,2251,10630,4,2024,17,24480
153,886,287416,2,1,2,19,1,360606,100450,2251,10630,12,2024,14,18668
116,1090,1578109,1873,0,0,20,0,360606,160396,2251,10630,6,2024,13,17672
91,222791,1120603,70789,7,0,11,0,360606,160396,2251,10630,6,2024,19,27049
54,30980,19563,3692,7,0,11,0,360606,160396,2251,10630,13,2024,17,24357
1563,66889,573870,49,16,1,3,0,360606,160396,1,10630,9,2024,14,18700
6,70307,63407,181,9,0,8,1,21991,160396,2251,10630,1,2024,2,3372
23,512,74716,0,10,2,20,0,360606,160396,2251,10630,3,2024,19,27966
231,4509,269632,2,1,0,19,1,360606,1,2251,10630,4,2024,12,16741
170,356264,826760,0,10,1,8,1,317316,160396,2251,135,13,2024,17,24021
0,203,536837,6,10,2,20,0,360606,160396,2251,10630,3,2024,22,31804
0,416,406887,3,10,2,4,1,360606,160396,2251,10630,6,2024,4,5660
654,101855,93278,1187,1,1,15,1,360606,160396,2251,10630,15,2024,23,32782
47,3246,4671,69,9,1,8,1,7859,160396,2251,10630,30,2024,9,11578
65,5864,19178,1,10,2,12,0,360606,160396,2251,10630,3,2024,11,14756
160,68963,18231,1,10,0,10,1,360606,160396,2251,10630,5,2024,7,9178
81,152270,152978,33068,7,0,11,0,360606,160396,2251,10630,5,2024,14,19489
192,149633,274551,2,1,0,19,1,360606,835,2251,10630,8,2024,12,16690
72,341,400158,3,10,2,4,1,360606,160396,2251,10630,4,2024,17,24510
28,52892,33724,1,10,2,20,0,360606,160396,2251,10630,12,2024,14,19827
193,24130,423304,114,17,0,15,1,360606,160396,2251,10630,13,2024,20,28745
116,558030,646317,59133,7,0,20,0,360606,160396,2251,10630,11,2024,9,12066
0,114,1190968,6,10,2,4,1,360606,160396,2251,10630,6,2024,10,13642
61,1376,346142,31,16,0,3,0,360606,160396,0,10630,11,2024,21,30184
344,1515,998,18,5,0,9,1,360606,160396,2251,10630,6,2024,10,13900
103,330343,271174,2,1,1,19,1,360606,381,2251,10630,12,2024,12,15752
134,149289,234934,1,10,0,10,1,360606,160396,2251,10630,12,2024,21,31210
240,6344,2230,76,13,2,20,0,360606,160396,2251,10630,2,2024,13,17609
0,84,385903,0,10,2,4,1,360606,160396,2251,10630,6,2024,6,8098
464,249064,178868,3,10,2,4,1,360606,160396,2251,10630,4,2024,20,28635
151,22064,14755,91,10,0,8,1,85722,160396,2251,10630,3,2024,13,17393
0,89,847105,3,10,2,20,0,360606,160396,2251,10630,7,2024,22,32709
45,33541,61681,5,10,1,12,0,360606,160396,2251,10630,12,2024,0,353
5,42,539315,6,10,2,4,1,360606,160396,2251,10630,12,2024,1,1796
120,352,292026,5888,7,0,20,0,360606,160396,2251,10630,5,2024,18,25789
2574,82749,497073,0,10,2,4,1,360606,160396,2251,10630,6,2024,9,11969
36,64601,16642,1,10,0,19,1,360606,30787,2251,10630,13,2024,5,6336
112,24122,7003,1,10,0,20,0,360606,160396,2251,10630,3,2024,11,14208
33,5173,6577,25,9,0,9,0,360606,160396,2251,10630,16,2024,12,16605
10,1679,40,717,9,2,8,1,581,160396,2251,10630,24,2024,16,21735
62,488315,1418043,39,16,2,20,0,360606,160396,2251,10630,15,2024,3,4547
39,283565,577841,59,6,2,20,0,360606,160396,2251,10630,10,2024,15,21262
30,34182,15473,6185,7,1,11,0,360606,160396,2251,10630,5,2024,6,8470
1356,12537,26117,11,10,2,12,0,360606,160396,2251,10630,4,2024,16,23379
0,117,1050754,0,10,2,5,1,360606,160396,2251,10630,9,2024,1,2165
6,2211,1429,434,9,0,8,1,4266,160396,2251,10630,21,2024,16,22314
44,7000,10644,36,7,0,11,0,360606,160396,2251,10630,7,2024,21,31233
208,526,18740,92,2,1,6,1,360606,160396,2251,10630,8,2024,1,2498
2,13038,10874,14,7,0,11,0,360606,160396,2251,10630,13,2024,18,25310
6,2997,1897,786,9,0,8,1,780,160396,2251,10630,2,2024,20,28493
0,118,176037,3,10,2,20,0,360606,160396,2251,10630,11,2024,9,12538
158,138991,607638,3664,16,1,20,0,360606,160396,2251,10630,5,2024,9,11275
1,24,1346779,6,10,2,8,1,869,160396,2251,100,9,2024,0,927
61,39810,338959,31,16,0,3,0,360606,160396,2,10630,5,2024,19,26763
1425,41894,678473,222,5,0,20,0,360606,160396,2251,10630,6,2024,11,15189
181,23700,577151,54,10,0,20,0,360606,160396,2251,10630,10,2024,15,20384
0,130,875967,0,10,2,4,1,360606,160396,2251,10630,9,2024,7,9123
222,30752,1029752,0,10,1,5,1,360606,160396,2251,10630,7,2024,5,7084
137,92924,306882,247,10,0,8,1,17088,160396,2251,10630,15,2024,6,7643
0,79,844762,3,10,2,8,1,34,160396,2251,0,5,2024,1,2309
23,176,928015,0,10,2,4,1,360606,160396,2251,10630,4,2024,19,28114
0,83,890532,3,10,2,8,1,69,160396,2251,46,6,2024,20,28840
21,482,198633,4,16,0,15,1,360606,160396,2251,10630,9,2024,20,28512
117,604,106958,0,10,2,8,1,7245,160396,2251,552,4,2024,10,13825
2,6126,5669,13,7,0,6,0,360606,160396,2251,10630,11,2024,19,27144
19,5852,4026,16,1,0,19,1,360606,255,2251,10630,5,2024,16,22862
298,21044,1380369,129,16,0,3,0,360606,160396,7,10630,7,2024,6,8010
145,499709,1479229,22,10,0,20,0,360606,160396,2251,10630,12,2024,17,25118
5,5642,26576,3,10,2,20,0,360606,160396,2251,10630,3,2024,19,28154
289,43040,39103,4320,7,0,11,0,360606,160396,2251,10630,3,2024,12,16489
354,83286,1465051,1099,10,2,20,0,360606,160396,2251,10630,7,2024,8,10551
233,68758,1107974,4020,7,2,20,0,360606,160396,2251,10630,14,2024,9,11549
72,189598,446974,312,11,0,12,0,360606,160396,2251,10630,3,2024,15,20283
0,122,1284472,0,10,2,4,1,360606,160396,2251,10630,14,2024,12,15686
87,3190,763885,2,1,1,19,1,360606,899,2251,10630,3,2024,15,20764
5,34959,105765,0,10,2,5,1,360606,160396,2251,10630,10,2024,11,15294
35,383,499707,6,10,2,20,0,360606,160396,2251,10630,9,2024,14,18609
31,600,4837,286,7,0,9,0,360606,160396,2251,10630,6,2024,16,23299
439,97969,143733,380,12,0,6,1,360606,160396,2251,10630,12,2024,13,17483
127,108,818296,3,10,2,20,0,360606,160396,2251,10630,8,2024,13,17149
851,34648,138771,1,10,0,19,1,360606,485,2251,10630,10,2024,16,22857
126,63274,18429,122,5,0,9,0,360606,160396,2251,10630,11,2024,21,31182
6,2507,1482,58,9,0,8,1,8814,160396,2251,10630,2,2024,5,7105
156,16221,19669,1,10,0,20,0,360606,160396,2251,10630,14,2024,1,1497
219,286067,797282,69242,7,0,20,0,360606,160396,2251,10630,3,2024,17,23828
20,699,6955,35,1,1,8,1,33382,160396,2251,10630,31,2024,12,16688
144,29519,192858,4,16,0,15,1,360606,160396,2251,10630,4,2024,18,26216
142,42293,645654,59423,7,1,20,0,360606,160396,2251,10630,12,2024,15,20399
8,29506,267382,4,16,2,15,1,360606,160396,2251,10630,14,2024,8,10225
69,56045,63355,3108,2,0,8,1,187,160396,2251,10630,7,2024,14,18677
2472,49314,1436911,145,5,1,15,1,360606,160396,2251,10630,7,2024,11,14254
79,14227,189953,40,2,1,15,1,360606,160396,2251,10630,6,2024,4,5867
149,34975,281227,2,1,0,9,0,360606,160396,2251,10630,4,2024,1,2275
33,6251,4143,25,9,0,9,0,360606,160396,2251,10630,8,2024,1,2279
206,251936,869460,0,10,1,20,0,360606,160396,2251,10630,13,2024,23,34008
24,132118,344983,21,16,2,3,0,360606,160396,0,10630,10,2024,21,31265
112,8233,6754,11,10,0,11,1,360606,160396,2251,10630,10,2024,22,31497
9,1592,434078,48779,7,0,20,0,360606,160396,2251,10630,4,2024,10,13199
388,101920,136980,1,10,0,19,1,360606,205,2251,10630,8,2024,22,32155
41,87540,62478,20560,7,2,6,0,360606,160396,2251,10630,5,2024,12,16480
372,4407,687432,2,1,0,19,1,360606,835,2251,10630,6,2024,21,31049
4,284,363,7,10,1,9,0,360606,160396,2251,10630,31,2024,13,16959
346,278934,1363309,22208,6,0,3,0,360606,160396,2,10630,4,2024,13,17787
4,2607,428,7,10,1,9,0,360606,160396,2251,10630,26,2024,1,2219
13,39382,27874,359,7,0,6,0,360606,160396,2251,10630,10,2024,21,30011
273,16459,53237,18608,1,0,8,1,25423,160396,2251,10630,11,2024,23,33630
591,374383,903037,0,10,1,5,1,360606,160396,2251,10630,3,2024,13,17428
995,4748,25126,1002,11,0,9,0,360606,160396,2251,10630,5,2024,16,23035
297,1487,953,18,5,0,9,1,360606,160396,2251,10630,15,2024,6,8443
380,76929,233557,1,10,0,12,0,360606,160396,2251,10630,12,2024,20,28477
747,50304,1394067,2256,16,0,3,0,360606,160396,0,10630,10,2024,14,19404
0,409,313886,0,10,2,4,1,360606,160396,2251,10630,4,2024,7,9233
2,10823,7288,13,7,0,11,0,360606,160396,2251,10630,10,2024,16,23176
415,74317,891968,0,10,0,20,0,360606,160396,2251,10630,11,2024,14,19826
30,63977,41802,9084,7,1,11,0,360606,160396,2251,10630,10,2024,22,31866
31,17,438790,3022,7,0,20,0,360606,160396,2251,10630,4,2024,17,24595
568,148598,400740,3,10,2,4,1,360606,160396,2251,10630,5,2024,15,20551
25,105,37821,15400,7,0,20,0,360606,160396,2251,10630,11,2024,14,19106
797,86990,97763,5,10,1,12,0,360606,160396,2251,10630,12,2024,18,26612
45,20865,60750,5,10,1,10,1,360606,160396,2251,10630,13,2024,0,69
52,4948,3284,219,1,0,19,1,360606,116000,2251,10630,15,2024,19,27302
114,1168,190412,4,16,1,8,1,2992,160396,2251,10630,3,2024,10,12875
13,228830,114015,19458,7,0,20,0,360606,160396,2251,10630,5,2024,20,29556
2,3868,8229,13,7,0,20,0,360606,160396,2251,10630,6,2024,17,25048
50,0,328515,0,10,2,20,0,360606,160396,2251,10630,12,2024,12,15381
14,3648,2867,20,9,2,8,1,3332,160396,2251,10630,24,2024,9,12277
8,197259,717758,4,16,2,19,1,360606,551,2251,10630,5,2024,4,6089
7,296,730,930,9,1,8,1,50403,160396,2251,10630,1,2024,15,20115
19,5810,4048,16,1,0,19,1,360606,353,2251,10630,7,2024,1,1432
165,65380,758887,2,1,0,19,1,360606,9405,2251,10630,10,2024,20,28568
0,84,519766,0,10,2,8,1,0,160396,2251,2,6,2024,2,2976
116,588959,1447460,91648,7,0,20,0,360606,160396,2251,10630,13,2024,8,10976
4,442,1816,7,10,0,9,0,360606,160396,2251,10630,27,2024,15,20099
493,530,746858,92,2,1,9,0,360606,160396,2251,10630,8,2024,19,27584
0,89,969345,3,10,2,8,1,15060,160396,2251,10630,7,2024,23,34023
208,526,90625,92,2,1,6,1,360606,160396,2251,10630,4,2024,11,14255
3,29331,608411,4,16,0,20,0,360606,160396,2251,10630,5,2024,12,16552
398,39595,374406,0,10,1,20,0,360606,160396,2251,10630,3,2024,23,33108
132,36472,226865,1,10,0,12,0,360606,160396,2251,10630,12,2024,7,9614
40,23701,38052,1,10,0,19,1,360606,8924,2251,10630,9,2024,1,2316
14,4396,3037,20,9,2,8,1,1360,160396,2251,10630,2,2024,1,2459
598,27490,1266410,6,10,2,8,1,75,160396,2251,25,4,2024,20,29077
24,460270,1361006,21,16,2,8,1,209196,160396,2251,10630,4,2024,4,5307
327,12612,156251,1,10,0,20,0,360606,160396,2251,10630,9,2024,0,575
353,513,949320,0,10,2,4,1,360606,160396,2251,10630,9,2024,0,682
19,9988,35382,218,1,0,19,1,360606,293,2251,10630,10,2024,12,16104
0,174,1189995,6,10,2,20,0,360606,160396,2251,10630,2,2024,10,13598
20,5909,2391,35,1,1,8,1,27490,160396,2251,10630,29,2024,0,1221
42,228,152406,28,12,0,6,1,360606,160396,2251,10630,6,2024,12,15926
18,233320,1073312,47,6,1,6,1,360606,160396,2251,10630,8,2024,20,29314
41,64021,39121,16001,7,2,6,0,360606,160396,2251,10630,7,2024,12,16181
9,160,211767,34811,7,0,20,0,360606,160396,2251,10630,13,2024,17,25050
234,1047,380901,0,10,2,8,1,6260,160396,2251,18,10,2024,18,25174
4,2758,545,7,10,1,9,0,360606,160396,2251,10630,26,2024,20,29316
611,47425,150223,1,10,2,12,0,360606,160396,2251,10630,15,2024,17,24475
551,124423,262979,4,16,0,9,0,360606,160396,2251,10630,8,2024,17,23830
20,7197,2433,95,9,1,8,1,8290,160396,2251,10630,1,2024,13,17847
17,215,49350,7922,7,1,8,1,1648,160396,2251,10630,10,2024,18,25756
684,236800,996341,0,10,1,4,1,360606,160396,2251,10630,7,2024,18,25406
21,593,719594,4,16,0,19,1,360606,665,2251,10630,6,2024,8,10865
146,400,66227,1,10,1,19,1,360606,55836,2251,10630,3,2024,6,8709
8,16897,719190,4,16,2,9,0,360606,160396,2251,10630,6,2024,6,8121
54,528587,1476852,17,10,2,12,0,360606,160396,2251,10630,12,2024,11,14653
44,9045,7209,57,7,0,11,0,360606,160396,2251,10630,6,2024,21,30053
62,1904,594051,74,6,2,6,1,360606,160396,2251,10630,14,2024,17,24278
5,134470,313796,0,10,2,20,0,360606,160396,2251,10630,4,2024,1,1427
25,123,230256,4574,7,0,11,0,360606,160396,2251,10630,5,2024,18,25893
11,400843,889424,0,10,1,5,1,360606,160396,2251,10630,3,2024,16,22148
2,15889,11947,14,7,0,11,0,360606,160396,2251,10630,13,2024,11,14370
141,27297,159944,93,6,0,9,0,360606,160396,2251,10630,13,2024,6,8034
0,211,180064,0,10,2,8,1,467,160396,2251,18,11,2024,9,11343
5,447,400811,3,10,2,8,1,868,160396,2251,10630,10,2024,9,11387
100,7926,7035,53,9,0,8,1,1280,160396,2251,10630,27,2024,9,11538
6,276269,637317,2,1,0,19,1,360606,15729,2251,10630,16,2024,4,5918
349,557,86935,206,12,0,6,1,360606,160396,2251,10630,13,2024,2,3747
1122,1327,470897,4,16,2,8,1,153997,160396,2251,10630,3,2024,9,11891
37,34,6274,3807,7,1,11,0,360606,160396,2251,10630,6,2024,5,7280
432,142002,1152884,1929,13,1,20,0,360606,160396,2251,10630,11,2024,17,23724
157,222512,1027628,3,10,2,8,1,103008,160396,2251,5281,5,2024,0,1152
46,458,2422,42,1,0,8,1,3056,160396,2251,10630,10,2024,2,3710
11,430418,986452,0,10,1,20,0,360606,160396,2251,10630,13,2024,10,13206
1244,15486,620710,2317,16,0,9,0,360606,160396,2251,10630,11,2024,18,26415
163,446,17267,547,7,0,6,0,360606,160396,2251,10630,12,2024,22,31744
303,70628,601005,567,12,2,6,1,360606,160396,2251,10630,5,2024,16,23364
0,262,412318,0,10,2,4,1,360606,160396,2251,10630,5,2024,12,15428
18,234680,1115203,71052,7,1,9,0,360606,160396,2251,10630,14,2024,7,9543
14,3986,2805,20,9,2,8,1,1704,160396,2251,10630,25,2024,3,5041
238,1095,32981,1482,8,2,6,1,360606,160396,2251,10630,13,2024,13,17340
52,92041,85201,1043,13,0,20,0,360606,160396,2251,10630,11,2024,16,21891
88,326,56663,43,7,1,11,0,360606,160396,2251,10630,13,2024,22,32185
11,406878,832943,0,10,1,20,0,360606,160396,2251,10630,5,2024,10,13433
0,72,933280,0,10,2,5,1,360606,160396,2251,10630,10,2024,11,13917
36,562263,1576289,2236,4,1,9,0,360606,160396,2251,10630,6,2024,20,28777
0,129,175777,0,10,2,20,0,360606,160396,2251,10630,8,2024,14,19814
20,965,85,84,9,1,8,1,2950,160396,2251,10630,25,2024,20,29246
1941,18051,58975,5,10,2,10,1,360606,160396,2251,10630,13,2024,2,2832
7,627,860,10,9,1,8,1,137,160396,2251,10630,30,2024,16,22263
264,357736,962351,0,10,1,4,1,360606,160396,2251,10630,13,2024,14,19272
22,145,1257244,0,10,2,20,0,360606,160396,2251,10630,5,2024,23,34105
19,5565,2109,16,1,0,19,1,360606,270,2251,10630,30,2024,18,25321
258,17763,1159902,127,11,0,9,0,360606,160396,2251,10630,5,2024,14,19527
9,10539,39214,12731,7,0,6,0,360606,160396,2251,10630,6,2024,5,7008
864,216918,893767,0,10,1,4,1,360606,160396,2251,10630,10,2024,14,19508
31,600,12723,169,7,0,9,0,360606,160396,2251,10630,7,2024,0,751
93,9207,23013,2032,12,2,6,1,360606,160396,2251,10630,10,2024,12,15535
100,11028,12036,53,9,0,8,1,1509,160396,2251,10630,26,2024,11,14100
2,11794,3800,27,7,0,6,0,360606,160396,2251,10630,6,2024,10,13698
1,27,826536,3,10,2,8,1,4083,160396,2251,6,10,2024,15,21340
13,39371,24395,1239,7,0,6,0,360606,160396,2251,10630,29,2024,15,20458
45,1149,36869,5,10,1,20,0,360606,160396,2251,10630,11,2024,18,26694
396,230850,119922,5,10,2,11,1,360606,160396,2251,10630,12,2024,15,21724
1783,598950,1355205,0,10,0,20,0,360606,160396,2251,10630,10,2024,23,32994
0,203,391914,3,10,2,20,0,360606,160396,2251,10630,3,2024,16,23022
0,89,954865,3,10,2,4,1,360606,160396,2251,10630,7,2024,20,28989
115,121981,272776,2,1,1,19,1,360606,31403,2251,10630,10,2024,17,23920
448,40594,861233,0,10,1,8,1,325695,160396,2251,9735,13,2024,15,20524
50,0,75468,0,10,2,4,1,360606,160396,2251,10630,16,2024,2,2712
0,515,54037,3,10,2,8,1,31,160396,2251,0,8,2024,16,22145
107,78015,84274,1,10,2,19,1,360606,78325,2251,10630,13,2024,21,30000
304,80425,17847,11,10,1,11,1,360606,160396,2251,10630,6,2024,9,12097
211,10763,22303,5,10,1,10,1,360606,160396,2251,10630,11,2024,4,5686
7,1945,192,52,9,1,8,1,1130,160396,2251,10630,24,2024,7,9013
34,328929,772150,2,1,0,19,1,360606,620,2251,10630,3,2024,19,26811
106,48189,76884,2,1,0,9,0,360606,160396,2251,10630,10,2024,21,30467
1,62,872043,3,10,2,4,1,360606,160396,2251,10630,9,2024,12,15658
4123,25354,1015435,15,10,1,20,0,360606,160396,2251,10630,9,2024,22,31694
3733,6015,946010,0,10,1,4,1,360606,160396,2251,10630,13,2024,16,22538
21,519,190247,4,16,0,8,1,14571,160396,2251,10630,3,2024,13,18224
170,152293,1026244,0,10,1,8,1,315873,160396,2251,127,13,2024,11,13931
6,944,246,501,9,0,8,1,42260,160396,2251,10630,21,2024,3,4482
13,228833,444540,50796,7,0,8,1,184,160396,2251,10630,5,2024,19,28280
46,8526,5655,42,1,2,8,1,130666,160396,2251,10630,16,2024,1,2472
607,597,1675,108,16,2,20,1,360606,160396,2251,10630,10,2024,21,30151
79,28696,424703,40,2,1,17,1,360606,160396,2251,10630,8,2024,3,4669
6,2989,1883,1557,9,0,8,1,10565,160396,2251,10630,2,2024,16,22021
68,125503,118669,5,10,0,12,0,360606,160396,2251,10630,14,2024,20,29191
165,98470,696719,2,1,0,15,1,360606,160396,2251,10630,7,2024,21,30105
94,36681,282842,2,1,0,19,1,360606,906,2251,10630,12,2024,16,22976
1437,5444,42391,1,10,2,19,1,360606,4190,2251,10630,13,2024,7,8756
2,18702,5565,27,7,0,6,0,360606,160396,2251,10630,4,2024,17,24819
16,150017,429854,50752,7,0,11,0,360606,160396,2251,10630,3,2024,13,17835
254,752,435744,201,7,0,8,1,78,160396,2251,10630,4,2024,7,9667
6,167778,602625,4,16,0,8,1,514,160396,2251,10630,3,2024,10,13585
42,2,1437452,85011,15,0,6,1,360606,160396,2251,10630,5,2024,16,21792
260,224316,429704,52230,7,1,6,0,360606,160396,2251,10630,13,2024,11,15011
33,9783,6781,25,9,0,9,0,360606,160396,2251,10630,9,2024,20,28551
0,83,853639,3,10,2,8,1,61221,160396,2251,10630,6,2024,17,25025
120,108474,238282,1,10,0,20,0,360606,160396,2251,10630,8,2024,1,2316
176,55134,144219,149,12,2,9,0,360606,160396,2251,10630,3,2024,12,15415
5,362,124833,0,10,2,8,1,85,160396,2251,24,4,2024,16,22317
7,158,678,885,9,1,8,1,5918,160396,2251,10630,25,2024,4,5604
0,6150,86492,6,10,2,20,0,360606,160396,2251,10630,4,2024,15,20951
1,41,1337147,6,10,2,8,1,41,160396,2251,0,9,2024,18,25590
78,91473,84362,1,10,0,12,0,360606,160396,2251,10630,9,2024,2,2726
10,2113,118,171,9,2,8,1,11217,160396,2251,10630,25,2024,9,11927
303,394,1263870,6,10,2,4,1,360606,160396,2251,10630,6,2024,2,3235
710,31926,567931,268,16,2,3,0,360606,160396,0,10630,7,2024,11,14155
8,10496,88937,4,16,2,19,1,360606,29,2251,10630,9,2024,10,13640
5,317,103220,3,10,2,4,1,360606,160396,2251,10630,4,2024,7,9092
763,40254,1555901,278,16,1,3,0,360606,160396,7,10630,6,2024,12,16406
11,236484,985064,0,10,1,5,1,360606,160396,2251,10630,3,2024,10,12734
7,3076,662,420,9,1,8,1,1208,160396,2251,10630,26,2024,8,10742
1,44,812486,3,10,2,20,0,360606,160396,2251,10630,5,2024,7,9195
181,83639,1500766,9,10,0,12,0,360606,160396,2251,10630,7,2024,17,24207
4,2698,521,7,10,1,9,0,360606,160396,2251,10630,23,2024,23,32998
45,76895,22694,5,10,1,8,1,1345,160396,2251,10630,11,2024,20,28641
2590,11795,379356,0,10,2,20,0,360606,160396,2251,10630,4,2024,14,18588
0,347,329838,12,2,2,8,1,0,160396,2251,2,9,2024,6,8082
1994,10534,8676,649,5,0,20,0,360606,160396,2251,10630,6,2024,21,30567
171,438197,356883,43953,7,0,20,0,360606,160396,2251,10630,7,2024,17,24979
715,27150,402381,0,10,2,8,1,15020,160396,2251,18,6,2024,5,7255
121,255752,591889,66,16,2,8,1,13834,160396,2251,10630,13,2024,20,28369
34,214558,712186,2,1,0,20,0,360606,160396,2251,10630,12,2024,16,22261
0,140,74056,0,10,2,20,0,360606,160396,2251,10630,11,2024,10,13294
91,242825,71304,22126,7,0,11,0,360606,160396,2251,10630,7,2024,8,10667
73,31089,19637,214,7,1,11,0,360606,160396,2251,10630,6,2024,6,7978
129,82849,57745,19238,7,0,11,0,360606,160396,2251,10630,4,2024,23,33130
279,39697,91321,10474,7,0,11,0,360606,160396,2251,10630,6,2024,21,31165
47,6056,4719,29,1,1,8,1,14163,160396,2251,10630,14,2024,3,4961
0,72,1341351,0,10,2,4,1,360606,160396,2251,10630,10,2024,6,8528
